,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
31894,"158,000",,1990,2021,사당동,대림(169-8),1,20,125.4,,169-8,11590,7,,
31895,"158,000",,1990,2021,사당동,대림(169-8),1,20,125.4,,169-8,11590,7,21.02.15,O
31896,"140,000",,1990,2021,사당동,대림(169-8),1,21,84.91,,169-8,11590,14,,
31897,"104,800",,1990,2021,사당동,대림(169-8),1,23,59.67,,169-8,11590,3,,
31898,"68,000",,2003,2021,사당동,삼익그린뷰,1,23,59.1605,,1150,11590,9,,
31899,"150,000",,2011,2021,사당동,두산위브트레지움,1,23,84.422,,1131,11590,13,,
31900,"84,700",,1993,2021,사당동,사당우성2,1,23,46.75,,105,11590,2,,
31901,"119,000",,2003,2021,사당동,삼성래미안,1,23,84.967,,1133,11590,14,,
31902,"174,500",,2010,2021,사당동,이수자이,1,26,149.63,,147-29,11590,17,,
31903,"105,500",,1990,2021,사당동,대림(169-8),1,26,59.67,,169-8,11590,5,,
31904,"115,000",,1993,2021,사당동,신동아4,1,27,59.89,,105,11590,10,,
31905,"149,800",,1993,2021,사당동,사당우성2,1,27,118.25,,105,11590,13,,
31906,"80,000",,1997,2021,사당동,경남아너스빌1차,1,28,59.9,,1134,11590,12,,
31907,"79,500",,1991,2021,사당동,현대,1,29,59.96,,169-32,11590,5,,
31908,"83,100",,1993,2021,사당동,극동(105),1,29,51.57,,105,11590,4,,
31909,"92,000",,2007,2021,사당동,케이씨씨,1,30,84.7472,,1153,11590,2,,
31910,"119,300",,2003,2021,사당동,롯데캐슬,1,30,84.96,,1132,11590,9,,
31911,"124,000",,1999,2021,사당동,사당자이,1,30,114.94,,1139,11590,13,,
31912,"114,500",,1998,2021,사당동,경남아너스빌(대아3),1,30,84.63,,1136,11590,3,,
31913,"178,500",,2011,2021,사당동,두산위브트레지움,1,30,118.4843,,1131,11590,24,,
31914,"79,900",,1999,2021,사당동,사당자이,1,30,59.89,,1139,11590,11,,
31915,"144,200",,1993,2021,사당동,사당우성2,1,30,118.25,,105,11590,8,,
31916,"74,500",,1997,2021,사당동,경남아너스빌1차,1,31,59.9,,1134,11590,2,,
31917,"139,000",,2003,2021,대방동,대방1차e-편한세상,1,2,84.32,,508,11590,15,,
31918,"100,000",,2005,2021,대방동,보라매코오롱하늘채,1,3,84.7,,509,11590,10,,
31919,"64,000",,2005,2021,대방동,신일해피트리,1,4,59.8165,,510,11590,4,,
31920,"60,500",,2001,2021,대방동,신대방타워,1,4,84.78,,393-71,11590,1,,
31921,"95,000",,1993,2021,대방동,대림아파트,1,6,59.84,,501,11590,10,,
31922,"81,000",,1995,2021,대방동,주공2,1,13,51.66,,503,11590,11,,
31923,"74,500",,1999,2021,대방동,우정,1,14,59.89,,505,11590,20,,
31924,"56,100",,2003,2021,대방동,하나마을,1,15,108.06,,391-225,11590,1,,
31925,"45,500",,2003,2021,대방동,다울,1,15,105.715,,375-16,11590,4,,
31926,"84,000",,2005,2021,대방동,신일해피트리,1,16,59.8165,,510,11590,9,,
31927,"90,000",,1993,2021,대방동,대림아파트,1,16,59.84,,501,11590,3,,
31928,"136,500",,2003,2021,대방동,대방1차e-편한세상,1,16,84.32,,508,11590,10,,
31929,"94,900",,1995,2021,대방동,주공2,1,16,58.65,,503,11590,8,,
31930,"97,000",,1993,2021,대방동,대림아파트,1,20,59.84,,501,11590,10,,
31931,"101,500",,1994,2021,대방동,대방동현대,1,24,84.96,,502,11590,23,,
31932,"80,900",,1995,2021,대방동,주공2,1,27,51.66,,503,11590,14,,
31933,"95,700",,1993,2021,대방동,대림아파트,1,27,59.84,,501,11590,2,,
31934,"94,500",,1994,2021,대방동,대방동현대,1,28,84.96,,502,11590,2,,
31935,"86,000",,1999,2021,대방동,현대홈타운2,1,29,59.89,,506,11590,3,,
31936,"104,000",,1994,2021,대방동,대방동현대,1,29,84.96,,502,11590,12,,
31937,"95,800",,1993,2021,대방동,대림아파트,1,30,59.84,,501,11590,19,,
31938,"165,000",,1993,2021,대방동,대림아파트,1,30,134.25,,501,11590,17,,
31939,"102,500",,1994,2021,대방동,대방동현대,1,30,84.96,,502,11590,23,,
31940,"82,000",,2003,2021,신대방동,롯데낙천대,1,1,55.4561,,713,11590,2,,
31941,"85,600",,2003,2021,신대방동,롯데낙천대,1,3,55.4561,,713,11590,10,,
31942,"115,000",,2003,2021,신대방동,롯데낙천대,1,3,108.4848,,713,11590,1,,
31943,"94,500",,1996,2021,신대방동,현대,1,4,84.57,,707,11590,16,,
31944,"110,000",,1988,2021,신대방동,우성1,1,4,84.99,,565,11590,16,,
31945,"112,000",,2001,2021,신대방동,경남교수,1,5,113.93,,710,11590,1,,
31946,"112,500",,2006,2021,신대방동,성원상떼빌,1,5,128.61,,719,11590,11,,
31947,"88,000",,2003,2021,신대방동,신대방경남,1,5,78.19,,712,11590,5,,
31948,"74,900",,1997,2021,신대방동,벽산,1,6,59.76,,709,11590,14,,
31949,"49,200",,1993,2021,신대방동,신동아,1,8,48.18,,360-17,11590,8,,
31950,"97,500",,1996,2021,신대방동,현대,1,11,84.57,,707,11590,11,,
31951,"100,000",,1996,2021,신대방동,현대,1,11,84.57,,707,11590,12,,
31952,"86,500",,2003,2021,신대방동,롯데낙천대,1,13,55.4561,,713,11590,8,,
31953,"97,500",,1996,2021,신대방동,현대,1,16,84.57,,707,11590,15,,
31954,"118,000",,2006,2021,신대방동,성원상떼빌,1,17,128.61,,719,11590,16,,
31955,"78,750",,1998,2021,신대방동,보라매아카데미타워,1,18,84.95,,395-69,11590,33,,
31956,"101,500",,1996,2021,신대방동,현대,1,22,84.57,,707,11590,6,,
31957,"128,500",,2002,2021,신대방동,보라매파크빌,1,23,84.59,,711,11590,4,,
31958,"94,500",,1988,2021,신대방동,우성1,1,23,66.69,,565,11590,7,,
31959,"108,000",,2001,2021,신대방동,경남교수,1,23,84.94,,710,11590,13,,
31960,"111,500",,2003,2021,신대방동,롯데낙천대,1,25,80.124,,713,11590,15,,
31961,"88,500",,2003,2021,신대방동,롯데낙천대,1,26,55.4561,,713,11590,11,,
31962,"104,000",,2003,2021,신대방동,롯데낙천대,1,30,80.2422,,713,11590,8,,
31963,"97,000",,1996,2021,신대방동,현대,1,30,84.57,,707,11590,8,,
31964,"101,000",,1996,2021,신대방동,현대,1,30,84.57,,707,11590,17,,
31965,"119,000",,2003,2021,신대방동,신대방경남,1,30,137.15,,712,11590,15,,
31966,"54,500",,1993,2021,신대방동,신동아,1,31,48.18,,360-17,11590,10,,
31967,"104,500",,1997,2021,노량진동,건영(103동-106동),2,2,84.94,,324,11590,16,,
31968,"100,000",,1997,2021,노량진동,건영(103동-106동),2,4,84.94,,324,11590,9,,
31969,"25,500",,2015,2021,노량진동,메가스터디타워,2,5,21.746,,57-1,11590,10,21.03.24,O
31970,"113,800",,1997,2021,노량진동,건영(103동-106동),2,6,114.96,,324,11590,4,,
31971,"84,000",,2001,2021,노량진동,삼익,2,18,84.68,,330,11590,10,,
31972,"93,000",,2001,2021,노량진동,신동아리버파크,2,23,59.67,,325,11590,12,,
31973,"115,000",,2008,2021,상도동,동원베네스트,2,1,84.97,,528,11590,2,,
31974,"112,000",,2010,2021,상도동,롯데캐슬비엔,2,1,122.61,,530,11590,1,,
31975,"144,500",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,1,84.7835,,531,11590,5,,
31976,"145,000",,2016,2021,상도동,두산위브트레지움2차,2,1,84.864,,535,11590,19,,
31977,"77,000",,1992,2021,상도동,현대(관악),2,2,58.59,,407,11590,14,,
31978,"71,900",,1992,2021,상도동,현대(관악),2,2,58.59,,407,11590,1,,
31979,"64,000",,2016,2021,상도동,상도효성해링턴플레이스,2,3,59.9769,,536,11590,18,,
31980,"126,000",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,4,59.7754,,531,11590,6,,
31981,"94,500",,2003,2021,상도동,쌍용스윗닷홈,2,5,59.578,,418,11590,11,,
31982,"149,500",,2004,2021,상도동,래미안상도3차,2,5,114.97,,431,11590,8,,
31983,"171,200",,2004,2021,상도동,래미안상도3차,2,5,164.91,,431,11590,12,,
31984,"130,000",,2010,2021,상도동,상도두산위브,2,6,84.909,,529,11590,9,,
31985,"106,000",,2003,2021,상도동,쌍용스윗닷홈,2,6,84.954,,418,11590,5,,
31986,"118,500",,2014,2021,상도동,상도더샵2차,2,8,84.99,,534,11590,1,,
31987,"65,800",,2006,2021,상도동,상도갑을명가1차,2,8,84.95,,458,11590,12,,
31988,"160,000",,2018,2021,상도동,e편한세상상도노빌리티,2,9,84.9704,,903,11590,18,,
31989,"146,400",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,9,84.6099,,531,11590,11,,
31990,"63,000",,2006,2021,상도동,상도2차갑을명가,2,10,84.33,,459,11590,1,,
31991,"167,000",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,10,118.2086,,531,11590,4,,
31992,"16,000",,2016,2021,상도동,상도휴엔하임,2,10,14.7,,363-164,11590,12,,
31993,"146,400",,2016,2021,상도동,두산위브트레지움2차,2,10,84.8032,,535,11590,10,,
31994,"130,000",,2014,2021,상도동,상도더샵2차,2,10,84.98,,534,11590,3,,
31995,"94,500",,1992,2021,상도동,현대(관악),2,14,84.78,,407,11590,8,,
31996,"145,000",,2004,2021,상도동,래미안상도3차,2,15,114.97,,431,11590,5,,
31997,"160,000",,2016,2021,상도동,상도파크자이,2,17,84.918,,900,11590,5,,
31998,"82,000",,2010,2021,상도동,롯데캐슬비엔,2,17,122.61,,530,11590,10,,
31999,"69,500",,2002,2021,상도동,경향렉스빌,2,19,58.7112,,445,11590,12,,
32000,"124,500",,2007,2021,상도동,포스코더샵,2,19,59.96,,521,11590,9,,
32001,"112,000",,2003,2021,상도동,삼성래미안2,2,19,84.796,,421,11590,10,,
32002,"150,000",,2004,2021,상도동,래미안상도3차,2,19,114.97,,431,11590,13,,
32003,"108,300",,2003,2021,상도동,삼성래미안2,2,20,84.796,,421,11590,9,,
32004,"85,027",,2021,2021,상도동,상도역롯데캐슬파크엘,2,20,59.9818,,904,11590,12,,
32005,"89,500",,2003,2021,상도동,삼성래미안2,2,20,59.886,,421,11590,6,,
32006,"148,500",,2016,2021,상도동,상도파크자이,2,20,71.252,,900,11590,5,,
32007,"52,000",,2010,2021,상도동,종인아네스트,2,22,58.76,,409-3,11590,8,,
32008,"129,500",,2016,2021,상도동,두산위브트레지움2차,2,22,59.7852,,535,11590,3,,
32009,"70,000",,2006,2021,상도동,상도2차갑을명가,2,23,84.33,,459,11590,5,,
32010,"144,700",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,24,84.6099,,531,11590,3,,
32011,"154,000",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,24,84.6099,,531,11590,13,,
32012,"144,700",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,24,84.6099,,531,11590,3,21.03.12,O
32013,"93,500",,2003,2021,상도동,쌍용스윗닷홈,2,24,59.578,,418,11590,15,,
32014,"102,800",,2003,2021,상도동,중앙하이츠빌,2,25,84.9794,,415,11590,15,,
32015,"152,000",,2016,2021,상도동,두산위브트레지움2차,2,27,84.9736,,535,11590,16,,
32016,"118,000",,2012,2021,상도동,힐스테이트 상도 센트럴파크,2,27,59.7754,,531,11590,4,,
32017,"149,000",,2000,2021,본동,유원강변,2,3,114.58,,482,11590,7,,
32018,"86,000",,2004,2021,본동,경동윈츠리버,2,5,56.68,,484,11590,11,,
32019,"110,000",,2004,2021,본동,삼성래미안,2,17,84.2261,,492,11590,1,,
32020,"152,000",,2011,2021,본동,래미안트윈파크,2,20,84.76,,494,11590,2,22.03.11,O
32021,"119,000",,1993,2021,본동,신동아,2,20,104.7,,481,11590,11,,
32022,"113,000",,1993,2021,본동,신동아,2,26,104.7,,481,11590,2,,
32023,"191,000",,2019,2021,흑석동,아크로리버하임,2,3,84.9184,,341,11590,4,,
32024,"200,000",,2019,2021,흑석동,아크로리버하임,2,3,84.9184,,341,11590,4,,
32025,"197,000",,2011,2021,흑석동,흑석한강센트레빌,2,6,114.83,,335,11590,8,,
32026,"209,000",,2019,2021,흑석동,아크로리버하임,2,7,84.9108,,341,11590,3,,
32027,"117,000",,2003,2021,흑석동,흑석동양아파트,2,7,84.985,,328,11590,7,,
32028,"93,500",,2003,2021,흑석동,우리유앤미,2,10,83.5859,,329,11590,1,,
32029,"163,500",,2012,2021,흑석동,흑석한강센트레빌Ⅱ,2,15,84.946,,339,11590,8,,
32030,"164,500",,2012,2021,흑석동,흑석한강센트레빌Ⅱ,2,15,84.951,,339,11590,9,,
32031,"168,000",,1988,2021,흑석동,한강현대,2,19,114.44,,28,11590,6,,
32032,"161,000",,2012,2021,흑석동,흑석한강푸르지오,2,19,84.79,,336,11590,11,,
32033,"140,500",,1988,2021,흑석동,한강현대,2,23,66.225,,28,11590,3,,
32034,"154,000",,2012,2021,흑석동,흑석한강푸르지오,2,23,84.91,,336,11590,4,,
32035,"149,000",,1988,2021,흑석동,한강현대,2,24,83.475,,28,11590,8,,
32036,"166,500",,2012,2021,흑석동,흑석한강센트레빌Ⅱ,2,27,84.99,,339,11590,15,,
32037,"143,000",,1990,2021,사당동,대림(169-8),2,2,84.91,,169-8,11590,6,,
32038,"165,000",,2018,2021,사당동,래미안로이파크,2,2,84.98,,1159,11590,3,,
32039,"96,000",,1999,2021,사당동,삼성,2,3,84.86,,1140,11590,8,,
32040,"135,000",,2010,2021,사당동,이수자이,2,4,92.13,,147-29,11590,16,,
32041,"165,000",,2010,2021,사당동,이수자이,2,5,113.65,,147-29,11590,22,,
32042,"107,500",,1997,2021,사당동,경남아너스빌1차,2,6,114.29,,1134,11590,3,,
32043,"82,000",,1999,2021,사당동,사당자이,2,6,59.89,,1139,11590,18,,
32044,"177,000",,2010,2021,사당동,이수자이,2,7,149.63,,147-29,11590,10,,
32045,"78,000",,1999,2021,사당동,삼호그린,2,8,59.96,,1138,11590,14,,
32046,"88,900",,1993,2021,사당동,신동아4,2,9,46.75,,105,11590,11,,
32047,"115,000",,2004,2021,사당동,사당롯데캐슬2차,2,9,84.614,,1149,11590,8,,
32048,"165,800",,2018,2021,사당동,래미안로이파크,2,9,84.98,,1159,11590,4,,
32049,"77,000",,2003,2021,사당동,삼익그린뷰,2,9,84.9941,,1150,11590,13,,
32050,"120,000",,2003,2021,사당동,삼성래미안,2,10,84.967,,1133,11590,14,,
32051,"82,500",,2003,2021,사당동,삼익그린뷰,2,10,109.6954,,1150,11590,2,,
32052,"76,000",,1993,2021,사당동,사당우성3,2,10,46.75,,105,11590,8,,
32053,"97,500",,2002,2021,사당동,남해오네뜨,2,16,84.978,,1143,11590,10,,
32054,"97,500",,2009,2021,사당동,사당휴먼시아,2,19,84.73,,1154,11590,4,,
32055,"75,000",,2002,2021,사당동,남해오네뜨,2,20,59.958,,1143,11590,4,,
32056,"127,500",,2011,2021,사당동,두산위브트레지움,2,21,59.773,,1131,11590,22,,
32057,"70,000",,2004,2021,사당동,진흥아리엘,2,23,84.9713,,1142,11590,4,,
32058,"108,500",,1993,2021,사당동,신동아4,2,24,59.89,,105,11590,13,,
32059,"79,000",,1987,2021,사당동,제일,2,25,60.03,,240-15,11590,6,,
32060,"86,200",,1993,2021,사당동,신동아4,2,27,46.75,,105,11590,4,,
32061,"114,900",,1993,2021,사당동,사당우성2,2,27,59.89,,105,11590,7,,
32062,"76,500",,1991,2021,사당동,현대,2,27,59.96,,169-32,11590,4,,
32063,"88,000",,1999,2021,사당동,사당자이,2,27,60,,1139,11590,5,,
32064,"67,000",,1998,2021,사당동,경남아너스빌(대아3),2,28,42.63,,1136,11590,11,,
32065,"100,000",,1993,2021,대방동,대림아파트,2,1,59.84,,501,11590,14,,
32066,"95,000",,1995,2021,대방동,주공2,2,1,59.97,,503,11590,8,,
32067,"60,000",,2003,2021,대방동,대방(375-22),2,2,96.49,,375-22,11590,2,,
32068,"150,000",,1993,2021,대방동,대림아파트,2,2,134.25,,501,11590,16,,
32069,"94,800",,1993,2021,대방동,대림아파트,2,2,59.84,,501,11590,3,,
32070,"77,200",,2005,2021,대방동,신일해피트리,2,6,59.8165,,510,11590,2,,
32071,"95,000",,1993,2021,대방동,대림아파트,2,6,59.84,,501,11590,3,,
32072,"79,500",,1997,2021,대방동,한국개나리,2,17,84.9,,504,11590,18,,
32073,"110,000",,2003,2021,신대방동,롯데낙천대,2,1,80.2422,,713,11590,4,,
32074,"92,700",,1996,2021,신대방동,현대,2,2,84.57,,707,11590,2,,
32075,"115,000",,2003,2021,신대방동,보라매삼성쉐르빌,2,4,120.59,,395-66,11590,16,,
32076,"99,000",,1996,2021,신대방동,현대,2,4,84.57,,707,11590,16,,
32077,"41,800",,2002,2021,신대방동,엘리스,2,9,82.3,,366-176,11590,4,,
32078,"122,000",,2001,2021,신대방동,경남교수,2,17,113.93,,710,11590,7,,
32079,"88,400",,2003,2021,신대방동,롯데낙천대,2,19,55.4561,,713,11590,13,,
32080,"74,600",,1997,2021,신대방동,벽산,2,23,59.76,,709,11590,15,,
32081,"100,000",,1988,2021,신대방동,우성1,2,25,66.69,,565,11590,9,,
32082,"119,500",,1988,2021,신대방동,우성1,2,27,84.99,,565,11590,13,,
32083,"108,000",,2003,2021,신대방동,롯데낙천대,2,27,80.2422,,713,11590,5,,
32084,"99,900",,1996,2021,신대방동,현대,2,27,84.57,,707,11590,10,,
32085,"24,700",,2015,2021,노량진동,메가스터디타워,3,4,21.746,,57-1,11590,8,,
32086,"129,000",,2001,2021,노량진동,신동아리버파크,3,5,114.75,,325,11590,22,21.03.18,O
32087,"129,000",,2001,2021,노량진동,신동아리버파크,3,5,114.75,,325,11590,22,21.03.19,O
32088,"91,500",,1997,2021,노량진동,우성,3,13,59.82,,323,11590,11,,
32089,"16,000",,2015,2021,노량진동,메가스터디타워,3,19,16.01,,57-1,11590,10,,
32090,"108,500",,2001,2021,노량진동,신동아리버파크,3,20,84.88,,325,11590,4,,
32091,"129,000",,2001,2021,노량진동,신동아리버파크,3,23,114.75,,325,11590,22,,
32092,"106,000",,2001,2021,노량진동,신동아리버파크,3,23,84.88,,325,11590,10,,
32093,"25,500",,2015,2021,노량진동,메가스터디타워,3,29,21.746,,57-1,11590,10,,
32094,"150,000",,2012,2021,상도동,힐스테이트 상도 센트럴파크,3,1,84.6099,,531,11590,6,,
32095,"42,000",,2017,2021,상도동,다온아파트,3,2,48.88,,256-28,11590,3,,
32096,"150,000",,2012,2021,상도동,힐스테이트 상도 센트럴파크,3,2,84.7835,,531,11590,15,,
32097,"117,000",,2003,2021,상도동,중앙하이츠빌,3,5,123.6025,,415,11590,10,,
32098,"70,000",,2002,2021,상도동,경향렉스빌,3,7,58.7112,,445,11590,15,,
32099,"126,000",,2007,2021,상도동,이수브라운스톤상도(527-0),3,11,84.99,,527,11590,4,,
32100,"89,000",,1995,2021,상도동,대림아파트,3,11,84.89,,411,11590,8,,
32101,"25,000",,1993,2021,상도동,성우,3,12,68.72,,380-1,11590,3,,
32102,"134,500",,2013,2021,상도동,힐스테이트 상도 프레스티지,3,13,84.884,,533,11590,1,,
32103,"98,000",,1994,2021,상도동,상도동삼호아파트,3,15,84.52,,408,11590,15,,
32104,"89,000",,2006,2021,상도동,상도팰리스,3,15,84.86,,460,11590,8,,
32105,"68,500",,2002,2021,상도동,경향렉스빌,3,15,58.7112,,445,11590,16,,
32106,"100,000",,2003,2021,상도동,대우유로카운티,3,16,133.67,,420,11590,11,,
32107,"130,020",,2018,2021,상도동,e편한세상상도노빌리티,3,17,84.9546,,903,11590,8,,
32108,"110,000",,2003,2021,상도동,중앙하이츠빌,3,17,84.9883,,415,11590,14,,
32109,"116,000",,2004,2021,상도동,상도동래미안1차,3,18,84.959,,450,11590,5,21.05.04,O
32110,"65,000",,2003,2021,상도동,쌍용스윗닷홈,3,18,59.578,,418,11590,9,,
32111,"28,000",,1994,2021,상도동,성우2차,3,18,75.6,,375-5,11590,2,,
32112,"129,500",,2010,2021,상도동,상도두산위브,3,18,84.909,,529,11590,6,,
32113,"149,000",,2012,2021,상도동,힐스테이트 상도 센트럴파크,3,18,84.6099,,531,11590,5,,
32114,"65,800",,2002,2021,상도동,경향렉스빌,3,19,61.5494,,445,11590,13,,
32115,"125,800",,2007,2021,상도동,이수브라운스톤상도(527-0),3,20,84.99,,527,11590,13,,
32116,"125,000",,2014,2021,상도동,상도더샵2차,3,20,84.99,,534,11590,9,,
32117,"81,000",,1995,2021,상도동,대림아파트,3,20,84.89,,411,11590,2,,
